timestamp,open,high,low,close,volume
1759855920000,668.475,668.59,668.45,668.53,70858
1759855980000,668.54,668.715,668.47,668.475,87446
1759856040000,668.49,668.49,668.27,668.36,127857
1759856100000,668.36,668.57,668.28,668.52,89904
1759856160000,668.5,668.5,668.33,668.46,104282
1759856220000,668.435,668.57,668.37,668.54,79837
1759856280000,668.53,668.53,668.13,668.26,167252
1759856340000,668.25,668.37,668.22,668.369,75582
1759856400000,668.365,668.44,668.18,668.31,141159
1759856460000,668.32,668.65,668.32,668.451,113269
1759856520000,668.46,668.86,668.44,668.76,164599
1759856580000,668.75,668.99,668.67,668.95,88393
1759856640000,668.95,669.05,668.88,669,102331
1759856700000,668.99,669,668.59,668.63,161700
1759856760000,668.63,668.79,668.62,668.76,55695
1759856820000,668.76,668.82,668.57,668.79,56754
1759856880000,668.78,669.03,668.74,668.95,118250
1759856940000,668.96,669.1,668.87,669.08,236231
1759857000000,669.09,669.29,669.055,669.29,199649
1759857060000,669.3,669.39,669.23,669.3,200010
1759857120000,669.29,669.29,668.82,668.83,109947
1759857180000,668.81,668.94,668.7,668.93,117435
1759857240000,668.93,669.17,668.93,669.11,50382
1759857300000,669.11,669.27,669.09,669.09,69197
1759857360000,669.093,669.24,669.09,669.2,45851
1759857420000,669.19,669.19,668.96,668.98,51191
1759857480000,668.99,669.12,668.99,669.04,65674
1759857540000,669.07,669.08,668.845,669.03,55455
1759857600000,669,669.12,668.97,669.02,56407
1759857660000,669,669.08,668.97,669.01,78744
1759857720000,669.03,669.12,669.03,669.07,46308
1759857780000,669.06,669.239,669.05,669.21,54144
1759857840000,669.21,669.27,669.11,669.18,66879
1759857900000,669.175,669.175,668.72,668.83,130316
1759857960000,668.84,668.95,668.75,668.75,43223
1759858020000,668.76,668.94,668.74,668.87,47909
1759858080000,668.85,668.93,668.817,668.905,36563
1759858140000,668.93,669.02,668.88,668.99,44670
1759858200000,668.92,668.99,668.85,668.88,54335
1759858260000,668.89,668.96,668.73,668.74,132385
1759858320000,668.761,668.85,668.65,668.735,60502
1759858380000,668.74,668.78,668.68,668.71,38653
1759858440000,668.68,668.69,668.54,668.541,68084
1759858500000,668.54,668.6,668.43,668.58,92959
1759858560000,668.56,668.59,668.47,668.57,33319
1759858620000,668.54,668.54,668.31,668.36,93764
1759858680000,668.37,668.62,668.345,668.5,70599
1759858740000,668.49,668.765,668.47,668.68,123754
1759858800000,668.68,668.755,668.445,668.51,80624
1759858860000,668.5,668.585,668.47,668.57,55946
1759858920000,668.59,668.665,668.51,668.65,64564
1759858980000,668.65,668.75,668.59,668.68,62697
1759859040000,668.69,668.93,668.67,668.92,113249
1759859100000,668.93,668.97,668.8,668.97,71827
1759859160000,668.95,669.07,668.94,669,100448
1759859220000,669,669.19,668.94,669.16,88207
1759859280000,669.16,669.19,669.01,669.13,93990
1759859340000,669.135,669.19,669.09,669.15,49613
1759859400000,669.14,669.165,668.6,668.64,119704
1759859460000,668.65,668.76,668.55,668.58,64540
1759859520000,668.57,668.63,668.47,668.55,51058
1759859580000,668.56,668.653,668.46,668.635,50352
1759859640000,668.635,668.64,668.5,668.55,33685
1759859700000,668.54,668.54,668.345,668.48,63071
1759859760000,668.48,668.555,668.43,668.5,60190
1759859820000,668.505,668.57,668.425,668.49,41436
1759859880000,668.482,668.54,668.33,668.35,75309
1759859940000,668.34,668.405,668.29,668.33,67171
1759860000000,668.34,668.385,668.07,668.095,153172
1759860060000,668.09,668.29,668.03,668.16,92713
1759860120000,668.16,668.16,667.99,668.04,147058
1759860180000,668.05,668.06,667.81,667.9,174519
1759860240000,667.86,668.12,667.86,668.026,111706
1759860300000,668.02,668.199,667.97,668.1,74674
1759860360000,668.07,668.195,668.01,668.195,57162
1759860420000,668.195,668.385,668.14,668.38,80903
1759860480000,668.37,668.44,668.295,668.345,91735
1759860540000,668.34,668.375,668.19,668.202,85264
1759860600000,668.22,668.39,668.19,668.36,70810
1759860660000,668.36,668.505,668.23,668.468,68911
1759860720000,668.46,668.695,668.46,668.67,216438
1759860780000,668.66,668.865,668.66,668.859,96717
1759860840000,668.86,668.92,668.535,668.58,182159
1759860900000,668.58,668.77,668.58,668.72,96385
1759860960000,668.74,668.77,668.49,668.59,87714
1759861020000,668.59,668.645,668.44,668.46,67193
1759861080000,668.45,668.54,668.33,668.365,60940
1759861140000,668.37,668.595,668.37,668.51,65482
1759861200000,668.52,668.64,668.45,668.6,60552
1759861260000,668.61,668.73,668.585,668.71,129747
1759861320000,668.72,668.78,668.47,668.65,102767
1759861380000,668.64,668.72,668.58,668.7,48825
1759861440000,668.705,668.85,668.705,668.78,59853
1759861500000,668.77,668.8,668.68,668.76,109524
1759861560000,668.76,668.84,668.74,668.768,50816
1759861620000,668.77,668.83,668.705,668.75,48870
1759861680000,668.76,668.78,668.605,668.62,75859
1759861740000,668.635,668.658,668.49,668.625,73347
1759861800000,668.63,668.73,668.57,668.62,95112
1759861860000,668.62,668.69,668.55,668.63,67487
1759861920000,668.64,668.77,668.61,668.715,48894
1759861980000,668.716,668.87,668.7,668.87,84314
1759862040000,668.88,668.93,668.79,668.84,70554
1759862100000,668.815,668.86,668.775,668.83,62786
1759862160000,668.84,668.95,668.79,668.86,75008
1759862220000,668.85,668.91,668.775,668.8,47683
1759862280000,668.805,668.86,668.74,668.76,66446
1759862340000,668.75,668.975,668.73,668.95,86964
1759862400000,668.95,668.97,668.77,668.81,96442
1759862460000,668.805,668.84,668.67,668.78,103248
1759862520000,668.788,668.84,668.64,668.655,58494
1759862580000,668.655,668.79,668.62,668.745,86120
1759862640000,668.74,668.87,668.72,668.805,57423
1759862700000,668.83,668.92,668.825,668.89,51737
1759862760000,668.88,668.89,668.69,668.75,46977
1759862820000,668.745,668.78,668.64,668.77,60863
1759862880000,668.78,668.87,668.77,668.82,27357
1759862940000,668.825,668.85,668.77,668.815,29557
1759863000000,668.8,668.83,668.67,668.77,63346
1759863060000,668.765,668.915,668.75,668.885,54574
1759863120000,668.905,668.91,668.83,668.83,53683
1759863180000,668.81,668.87,668.79,668.83,47328
1759863240000,668.84,668.98,668.835,668.975,79124
1759863300000,668.98,668.999,668.89,668.975,85787
1759863360000,668.975,669.078,668.941,668.98,92906
1759863420000,668.98,668.98,668.85,668.92,105343
1759863480000,668.928,668.995,668.88,668.98,47016
1759863540000,668.97,669.075,668.97,669.05,61236
1759863600000,669.035,669.14,668.98,668.99,96644
1759863660000,669,669.045,668.95,669.03,44407
1759863720000,669.03,669.06,668.9,668.94,114551
1759863780000,668.935,668.975,668.835,668.89,109963
1759863840000,668.9,668.905,668.825,668.835,109541
1759863900000,668.85,668.865,668.71,668.855,111895
1759863960000,668.82,668.83,668.68,668.681,128951
1759864020000,668.685,668.78,668.655,668.74,101684
1759864080000,668.73,668.735,668.6,668.71,108525
1759864140000,668.72,668.82,668.72,668.81,59301
1759864200000,668.815,668.845,668.61,668.65,79661
1759864260000,668.65,668.65,668.58,668.635,63930
1759864320000,668.63,668.76,668.629,668.705,101074
1759864380000,668.709,668.73,668.56,668.6,89204
1759864440000,668.61,668.72,668.61,668.71,105001
1759864500000,668.709,668.74,668.64,668.71,108470
